# N = 8

# stat_n = 50

# start = 0.1
# stop = 0.9001
# step = 0.1


1.000000000000000056e-01;1.795724143088510971e-01;2.627365860402100517e-02
2.000000000000000111e-01;2.214348107179484881e-01;3.251060390470558725e-02
3.000000000000000444e-01;2.740465146335542279e-01;4.048661338795404852e-02
4.000000000000000222e-01;3.367917610802179107e-01;4.953292876946112366e-02
5.000000000000000000e-01;4.092400495789299542e-01;6.035251524692935438e-02
5.999999999999999778e-01;4.930179748415862706e-01;7.244373487799031508e-02
7.000000000000000666e-01;5.837227434735468012e-01;8.640830923474247804e-02
8.000000000000000444e-01;6.736406509117237595e-01;9.972119038659683909e-02
9.000000000000000222e-01;7.832039810554622949e-01;1.158106682000996784e-01
